date,indeks,price,volume
26.08.2019,tgebase,270.21,71592.00
27.08.2019,tgebase,278.78,79251.40
28.08.2019,tgebase,279.14,82060.70
29.08.2019,tgebase,292.64,90276.30
30.08.2019,tgebase,303.11,99025.90
31.08.2019,tgebase,253.84,92150.00
01.09.2019,tgebase,213.81,104295.40
02.09.2019,tgebase,264.86,86339.80
03.09.2019,tgebase,265.49,94608.90
04.09.2019,tgebase,266.52,91089.60
05.09.2019,tgebase,259.03,92675.20
06.09.2019,tgebase,264.86,86315.50
07.09.2019,tgebase,253.54,104530.40
08.09.2019,tgebase,218.44,85945.70
09.09.2019,tgebase,245.69,88985.00
10.09.2019,tgebase,230.16,90960.50
11.09.2019,tgebase,236.94,86351.80
12.09.2019,tgebase,238.37,84941.10
13.09.2019,tgebase,232.70,84981.30
14.09.2019,tgebase,226.81,78654.90
15.09.2019,tgebase,157.04,100905.40
16.09.2019,tgebase,213.81,108169.90
17.09.2019,tgebase,225.93,100984.30
18.09.2019,tgebase,235.39,107158.50
19.09.2019,tgebase,259.18,71137.70
20.09.2019,tgebase,268.18,76729.60
21.09.2019,tgebase,241.05,92433.00
22.09.2019,tgebase,212.01,84084.70
23.09.2019,tgebase,263.02,61593.30
24.09.2019,tgebase,271.96,71556.20
25.09.2019,tgebase,275.18,82383.20
26.09.2019,tgebase,291.29,103741.30
27.09.2019,tgebase,281.18,77037.20
28.09.2019,tgebase,252.86,87474.10
29.09.2019,tgebase,200.57,94117.00
30.09.2019,tgebase,227.50,110028.00
01.10.2019,tgebase,233.34,96083.50
02.10.2019,tgebase,244.78,86048.70
03.10.2019,tgebase,246.61,95790.50
04.10.2019,tgebase,257.60,104502.90
05.10.2019,tgebase,222.37,102878.90
06.10.2019,tgebase,182.55,95377.40
07.10.2019,tgebase,251.61,82620.40
08.10.2019,tgebase,231.62,83142.10
09.10.2019,tgebase,239.58,89918.30
10.10.2019,tgebase,234.18,95199.20
11.10.2019,tgebase,215.63,105045.60
12.10.2019,tgebase,175.19,112816.80
13.10.2019,tgebase,177.92,96764.00
14.10.2019,tgebase,216.54,94336.50
15.10.2019,tgebase,231.81,89918.40
16.10.2019,tgebase,221.78,101411.70
17.10.2019,tgebase,233.05,87484.20
18.10.2019,tgebase,236.35,84766.40
19.10.2019,tgebase,220.04,85954.70
20.10.2019,tgebase,182.92,76232.30
21.10.2019,tgebase,246.23,82131.40
22.10.2019,tgebase,254.40,93727.00
23.10.2019,tgebase,260.01,106638.30
24.10.2019,tgebase,244.56,95725.20
25.10.2019,tgebase,243.53,84563.90
26.10.2019,tgebase,212.02,89395.20
27.10.2019,tgebase,171.49,107642.10
28.10.2019,tgebase,251.67,79834.70
29.10.2019,tgebase,258.99,91925.20
30.10.2019,tgebase,268.97,107455.30
31.10.2019,tgebase,245.86,95770.30
01.11.2019,tgebase,163.33,116914.60
02.11.2019,tgebase,168.21,118452.70
03.11.2019,tgebase,186.81,92747.30
04.11.2019,tgebase,235.88,87223.40
05.11.2019,tgebase,242.45,93276.90
06.11.2019,tgebase,258.56,89345.00
07.11.2019,tgebase,249.79,109919.20
08.11.2019,tgebase,233.16,88927.80
09.11.2019,tgebase,206.95,83879.90
10.11.2019,tgebase,194.81,80353.50
11.11.2019,tgebase,197.60,76454.10
12.11.2019,tgebase,217.86,92258.30
13.11.2019,tgebase,233.91,81998.70
14.11.2019,tgebase,234.02,88254.50
15.11.2019,tgebase,211.34,92855.80
16.11.2019,tgebase,209.92,94373.20
17.11.2019,tgebase,188.57,76853.90
18.11.2019,tgebase,219.50,94244.80
19.11.2019,tgebase,223.10,110266.60
20.11.2019,tgebase,237.24,98279.20
21.11.2019,tgebase,218.96,99595.60
22.11.2019,tgebase,212.75,104862.60
23.11.2019,tgebase,190.08,101622.90
24.11.2019,tgebase,175.36,89757.40
25.11.2019,tgebase,230.31,93559.40
26.11.2019,tgebase,232.61,101051.90
27.11.2019,tgebase,247.93,100722.40
28.11.2019,tgebase,223.76,94467.80
29.11.2019,tgebase,205.60,100390.50
30.11.2019,tgebase,225.77,93400.90
01.12.2019,tgebase,196.00,78338.00
02.12.2019,tgebase,225.57,82051.20
03.12.2019,tgebase,228.98,82445.60
04.12.2019,tgebase,227.63,100765.40
05.12.2019,tgebase,216.96,87579.60
06.12.2019,tgebase,204.49,87613.50
07.12.2019,tgebase,166.19,107319.80
08.12.2019,tgebase,140.23,114789.60
09.12.2019,tgebase,193.26,107733.40
10.12.2019,tgebase,214.49,87643.70
11.12.2019,tgebase,220.56,88764.30
12.12.2019,tgebase,231.19,86571.90
13.12.2019,tgebase,220.12,92324.90
14.12.2019,tgebase,181.04,87639.20
15.12.2019,tgebase,127.77,94441.00
16.12.2019,tgebase,199.83,92939.40
17.12.2019,tgebase,217.06,74985.20
18.12.2019,tgebase,211.09,86203.40
19.12.2019,tgebase,220.34,91636.40
20.12.2019,tgebase,202.64,98417.00
21.12.2019,tgebase,203.38,93098.70
22.12.2019,tgebase,188.60,87437.70
23.12.2019,tgebase,197.23,85356.50
24.12.2019,tgebase,147.21,135971.70
25.12.2019,tgebase,152.95,108495.70
26.12.2019,tgebase,159.38,121937.90
27.12.2019,tgebase,188.63,119620.90
28.12.2019,tgebase,174.03,112186.30
29.12.2019,tgebase,166.35,95579.00
30.12.2019,tgebase,133.60,137605.70
31.12.2019,tgebase,123.25,141153.50
01.01.2020,tgebase,140.39,116042.10
02.01.2020,tgebase,164.82,92343.70
03.01.2020,tgebase,161.41,101815.60
04.01.2020,tgebase,143.25,107523.50
05.01.2020,tgebase,148.93,94191.70
06.01.2020,tgebase,167.61,85993.40
07.01.2020,tgebase,206.03,73362.90
08.01.2020,tgebase,189.71,76475.60
09.01.2020,tgebase,212.19,77285.80
10.01.2020,tgebase,193.76,88979.40
11.01.2020,tgebase,205.10,97488.00
12.01.2020,tgebase,125.34,95430.80
13.01.2020,tgebase,209.03,79875.80
14.01.2020,tgebase,204.97,78808.70
15.01.2020,tgebase,178.78,96583.90
16.01.2020,tgebase,215.60,88355.10
17.01.2020,tgebase,201.73,77370.50
18.01.2020,tgebase,200.59,95103.00
19.01.2020,tgebase,181.54,81054.70
20.01.2020,tgebase,223.65,75292.80
21.01.2020,tgebase,190.38,89668.00
22.01.2020,tgebase,197.30,89224.20
23.01.2020,tgebase,220.92,89575.50
24.01.2020,tgebase,210.18,78973.00
25.01.2020,tgebase,193.55,88191.60
26.01.2020,tgebase,174.00,73305.50
27.01.2020,tgebase,225.05,71532.50
28.01.2020,tgebase,208.38,61639.00
29.01.2020,tgebase,194.01,74798.10
30.01.2020,tgebase,203.67,83773.10
31.01.2020,tgebase,190.89,84126.80
01.02.2020,tgebase,178.85,83588.40
02.02.2020,tgebase,123.18,109348.30
03.02.2020,tgebase,213.75,72684.60
04.02.2020,tgebase,205.99,74795.40
05.02.2020,tgebase,197.12,75500.70
06.02.2020,tgebase,176.82,88531.40
07.02.2020,tgebase,220.42,86437.00
08.02.2020,tgebase,208.31,91411.20
09.02.2020,tgebase,123.94,101977.60
10.02.2020,tgebase,172.16,111100.10
11.02.2020,tgebase,189.37,102161.90
12.02.2020,tgebase,175.56,97284.00
13.02.2020,tgebase,210.64,79048.00
14.02.2020,tgebase,237.94,92927.80
15.02.2020,tgebase,183.86,100419.40
16.02.2020,tgebase,95.85,119497.80
17.02.2020,tgebase,153.77,109105.90
18.02.2020,tgebase,164.38,97347.40
19.02.2020,tgebase,178.15,96545.50
20.02.2020,tgebase,204.94,85208.10
21.02.2020,tgebase,157.36,100186.80
22.02.2020,tgebase,126.57,104538.60
23.02.2020,tgebase,121.59,117013.60
24.02.2020,tgebase,178.89,102111.30
25.02.2020,tgebase,182.86,89103.10
26.02.2020,tgebase,197.92,84370.80
27.02.2020,tgebase,204.94,80608.60
28.02.2020,tgebase,192.85,98085.70
29.02.2020,tgebase,130.20,96268.40
01.03.2020,tgebase,125.85,98912.90
02.03.2020,tgebase,216.22,84159.80
03.03.2020,tgebase,207.11,87843.80
04.03.2020,tgebase,210.90,86691.70
05.03.2020,tgebase,221.56,97731.20
06.03.2020,tgebase,183.60,91731.40
07.03.2020,tgebase,184.61,100302.00
08.03.2020,tgebase,166.16,92762.20
09.03.2020,tgebase,227.14,95431.10
10.03.2020,tgebase,219.91,81456.10
11.03.2020,tgebase,181.98,102934.90
12.03.2020,tgebase,156.68,95612.70
13.03.2020,tgebase,138.33,97294.60
14.03.2020,tgebase,170.87,91105.00
15.03.2020,tgebase,102.54,92327.20
16.03.2020,tgebase,161.21,92441.70
17.03.2020,tgebase,187.73,80547.20
18.03.2020,tgebase,175.89,84051.10
19.03.2020,tgebase,182.02,80538.60
20.03.2020,tgebase,169.96,83523.30
21.03.2020,tgebase,121.47,90061.40
22.03.2020,tgebase,100.19,90324.70
23.03.2020,tgebase,148.33,84640.00
24.03.2020,tgebase,151.01,106417.20
25.03.2020,tgebase,151.89,96973.60
26.03.2020,tgebase,151.61,91458.60
27.03.2020,tgebase,153.51,92910.90
28.03.2020,tgebase,154.13,93794.40
29.03.2020,tgebase,83.69,103995.00
30.03.2020,tgebase,147.57,92819.40
31.03.2020,tgebase,159.76,90179.40
01.04.2020,tgebase,137.56,95638.90
02.04.2020,tgebase,130.77,100068.60
03.04.2020,tgebase,118.43,107445.30
04.04.2020,tgebase,146.52,89827.50
05.04.2020,tgebase,123.53,90366.70
06.04.2020,tgebase,152.82,93025.60
07.04.2020,tgebase,159.59,82477.60
08.04.2020,tgebase,170.03,86407.40
09.04.2020,tgebase,158.69,87557.10
10.04.2020,tgebase,165.04,95219.50
11.04.2020,tgebase,170.76,70330.50
12.04.2020,tgebase,112.98,84714.60
13.04.2020,tgebase,95.85,107774.20
14.04.2020,tgebase,144.82,99492.90
15.04.2020,tgebase,137.69,90197.90
16.04.2020,tgebase,137.33,94393.20
17.04.2020,tgebase,159.37,88613.00
18.04.2020,tgebase,159.23,82723.10
19.04.2020,tgebase,122.33,69661.40
20.04.2020,tgebase,154.63,83867.10
21.04.2020,tgebase,163.12,81911.90
22.04.2020,tgebase,168.16,84342.00
23.04.2020,tgebase,176.84,85834.00
24.04.2020,tgebase,164.92,85318.10
25.04.2020,tgebase,158.20,77783.00
26.04.2020,tgebase,160.35,75990.20
27.04.2020,tgebase,185.59,87067.20
28.04.2020,tgebase,174.13,86923.00
29.04.2020,tgebase,167.93,89803.50
30.04.2020,tgebase,159.74,91281.40
01.05.2020,tgebase,137.61,85889.60
02.05.2020,tgebase,164.20,91280.20
03.05.2020,tgebase,143.83,75634.20
04.05.2020,tgebase,191.97,80927.80
05.05.2020,tgebase,178.50,91388.70
06.05.2020,tgebase,159.76,103205.40
07.05.2020,tgebase,175.13,90567.00
08.05.2020,tgebase,190.91,94535.30
09.05.2020,tgebase,177.59,84120.50
10.05.2020,tgebase,154.90,80560.50
11.05.2020,tgebase,170.25,92145.20
12.05.2020,tgebase,173.50,86044.10
13.05.2020,tgebase,184.34,86373.80
14.05.2020,tgebase,188.02,85574.40
15.05.2020,tgebase,187.35,79849.30
16.05.2020,tgebase,158.31,80648.40
17.05.2020,tgebase,91.38,92567.20
18.05.2020,tgebase,161.34,97577.20
19.05.2020,tgebase,182.80,87346.30
20.05.2020,tgebase,195.79,87286.30
21.05.2020,tgebase,195.76,93746.40
22.05.2020,tgebase,190.91,94535.30
23.05.2020,tgebase,175.31,88865.10
24.05.2020,tgebase,155.26,84582.50
25.05.2020,tgebase,196.22,86168.80
26.05.2020,tgebase,196.84,91643.30
27.05.2020,tgebase,201.48,85376.80
28.05.2020,tgebase,201.07,80094.60
29.05.2020,tgebase,185.43,95502.40
30.05.2020,tgebase,168.22,105571.00
31.05.2020,tgebase,129.88,115790.60
01.06.2020,tgebase,191.51,96280.60
02.06.2020,tgebase,205.39,85740.30
03.06.2020,tgebase,201.12,79584.40
04.06.2020,tgebase,204.93,78343.10
05.06.2020,tgebase,193.57,93920.70
06.06.2020,tgebase,173.20,97849.40
07.06.2020,tgebase,176.16,93843.40
08.06.2020,tgebase,220.93,71442.50
09.06.2020,tgebase,215.64,82043.70
10.06.2020,tgebase,217.37,73177.40
11.06.2020,tgebase,194.32,83591.90
12.06.2020,tgebase,205.44,99811.10
13.06.2020,tgebase,199.46,79410.50
14.06.2020,tgebase,173.64,86912.00
15.06.2020,tgebase,224.31,77334.80
16.06.2020,tgebase,228.78,83526.90
17.06.2020,tgebase,221.82,92176.40
18.06.2020,tgebase,225.55,87039.90
19.06.2020,tgebase,240.55,87482.70
20.06.2020,tgebase,221.14,88968.00
21.06.2020,tgebase,196.59,76154.40
22.06.2020,tgebase,233.94,75194.10
23.06.2020,tgebase,263.57,87111.00
24.06.2020,tgebase,240.80,100528.40
25.06.2020,tgebase,250.46,80227.50
26.06.2020,tgebase,253.60,82273.80
27.06.2020,tgebase,234.05,100770.90
28.06.2020,tgebase,206.10,86352.00
29.06.2020,tgebase,251.01,88750.90
30.06.2020,tgebase,233.25,75954.90
01.07.2020,tgebase,231.43,92560.00
02.07.2020,tgebase,235.77,89492.50
03.07.2020,tgebase,243.13,92066.20
04.07.2020,tgebase,215.46,92187.60
05.07.2020,tgebase,183.24,102178.90
06.07.2020,tgebase,215.88,77902.00
07.07.2020,tgebase,221.14,88767.60
08.07.2020,tgebase,228.99,91985.50
09.07.2020,tgebase,239.37,96195.10
10.07.2020,tgebase,229.89,86653.90
11.07.2020,tgebase,213.02,93805.40
12.07.2020,tgebase,193.85,87009.70
13.07.2020,tgebase,227.81,80896.80
14.07.2020,tgebase,236.28,87921.00
15.07.2020,tgebase,231.17,84672.80
16.07.2020,tgebase,225.71,87081.40
17.07.2020,tgebase,229.71,85770.60
18.07.2020,tgebase,219.09,90895.60
19.07.2020,tgebase,190.53,89551.80
20.07.2020,tgebase,235.95,82651.40
21.07.2020,tgebase,222.57,83805.60
22.07.2020,tgebase,219.82,87035.90
23.07.2020,tgebase,226.12,88569.70
24.07.2020,tgebase,239.38,80303.90
25.07.2020,tgebase,219.77,90028.40
26.07.2020,tgebase,184.83,86070.60
27.07.2020,tgebase,243.22,72601.10
28.07.2020,tgebase,220.17,76909.00
29.07.2020,tgebase,214.00,79736.90
30.07.2020,tgebase,216.17,76756.80
31.07.2020,tgebase,214.17,86411.40
01.08.2020,tgebase,222.36,82394.20
02.08.2020,tgebase,190.20,78295.00
03.08.2020,tgebase,236.71,75633.60
04.08.2020,tgebase,218.77,91672.90
05.08.2020,tgebase,227.75,85361.20
06.08.2020,tgebase,237.67,80298.10
07.08.2020,tgebase,234.56,83502.70
08.08.2020,tgebase,239.79,103272.00
09.08.2020,tgebase,220.66,75472.60
10.08.2020,tgebase,245.16,75970.60
11.08.2020,tgebase,241.93,85621.70
12.08.2020,tgebase,245.29,71345.30
13.08.2020,tgebase,236.98,83176.00
14.08.2020,tgebase,229.07,76684.00
15.08.2020,tgebase,186.67,83580.30
16.08.2020,tgebase,189.78,79032.00
17.08.2020,tgebase,247.65,72847.20
18.08.2020,tgebase,251.23,85219.00
19.08.2020,tgebase,256.56,85425.70
20.08.2020,tgebase,257.16,83102.10
21.08.2020,tgebase,253.32,77424.00
22.08.2020,tgebase,237.59,86287.80
23.08.2020,tgebase,184.01,77693.80
24.08.2020,tgebase,232.72,75129.00
25.08.2020,tgebase,244.77,79795.90
26.08.2020,tgebase,223.84,73932.90
27.08.2020,tgebase,230.37,88524.40
28.08.2020,tgebase,244.61,69288.00
29.08.2020,tgebase,229.93,91435.70
30.08.2020,tgebase,203.95,85099.20
31.08.2020,tgebase,259.98,78968.00
01.09.2020,tgebase,263.02,81960.20
02.09.2020,tgebase,250.66,89260.70
03.09.2020,tgebase,236.85,88289.20
04.09.2020,tgebase,238.76,88043.60
05.09.2020,tgebase,227.63,87064.40
06.09.2020,tgebase,205.81,78765.20
07.09.2020,tgebase,244.20,80870.70
08.09.2020,tgebase,222.99,80606.20
09.09.2020,tgebase,227.27,81758.10
10.09.2020,tgebase,237.01,90236.30
11.09.2020,tgebase,248.47,89235.10
12.09.2020,tgebase,227.81,89544.40
13.09.2020,tgebase,194.42,80290.30
14.09.2020,tgebase,244.04,81443.20
15.09.2020,tgebase,277.37,80293.30
16.09.2020,tgebase,270.13,92431.50
17.09.2020,tgebase,239.83,87781.40
18.09.2020,tgebase,262.40,92049.00
19.09.2020,tgebase,236.58,100868.70
20.09.2020,tgebase,202.15,91116.60
21.09.2020,tgebase,280.65,82609.00
22.09.2020,tgebase,270.47,71007.70
23.09.2020,tgebase,251.67,87928.10
24.09.2020,tgebase,259.42,75551.20
25.09.2020,tgebase,246.28,70422.00
26.09.2020,tgebase,210.26,83871.50
27.09.2020,tgebase,187.76,77012.10
28.09.2020,tgebase,276.35,72792.70
29.09.2020,tgebase,276.81,94723.90
30.09.2020,tgebase,250.61,87049.30
01.10.2020,tgebase,262.20,95408.80
02.10.2020,tgebase,266.10,84835.30
03.10.2020,tgebase,191.90,101174.20
04.10.2020,tgebase,176.80,82754.80
05.10.2020,tgebase,257.22,78943.70
06.10.2020,tgebase,234.17,80086.90
07.10.2020,tgebase,288.75,107220.50
08.10.2020,tgebase,257.94,94841.30
09.10.2020,tgebase,251.43,106749.70
10.10.2020,tgebase,230.12,98068.40
11.10.2020,tgebase,214.24,79904.30
12.10.2020,tgebase,255.54,88910.20
13.10.2020,tgebase,248.03,84726.30
14.10.2020,tgebase,207.08,95023.10
15.10.2020,tgebase,256.45,100256.60
16.10.2020,tgebase,274.11,103972.20
17.10.2020,tgebase,243.97,112887.60
18.10.2020,tgebase,189.13,86099.90
19.10.2020,tgebase,257.70,85690.00
20.10.2020,tgebase,260.58,90320.10
21.10.2020,tgebase,236.79,90009.70
22.10.2020,tgebase,216.62,100864.60
23.10.2020,tgebase,250.87,96438.90
24.10.2020,tgebase,240.49,97501.00
25.10.2020,tgebase,199.06,79962.40
26.10.2020,tgebase,246.05,83921.00
27.10.2020,tgebase,250.63,92005.00
28.10.2020,tgebase,243.12,85163.60
29.10.2020,tgebase,230.55,85072.20
30.10.2020,tgebase,251.01,83991.10
31.10.2020,tgebase,243.63,109506.70
01.11.2020,tgebase,179.71,98555.90
02.11.2020,tgebase,217.64,92432.20
03.11.2020,tgebase,269.86,101460.20
04.11.2020,tgebase,260.67,96794.00
05.11.2020,tgebase,249.46,100730.60
06.11.2020,tgebase,265.42,104559.60
07.11.2020,tgebase,251.87,114743.10
08.11.2020,tgebase,229.21,95071.30
09.11.2020,tgebase,265.14,126219.50
10.11.2020,tgebase,270.95,98347.50
11.11.2020,tgebase,237.04,98010.10
12.11.2020,tgebase,276.54,90825.50
13.11.2020,tgebase,265.84,88880.10
14.11.2020,tgebase,247.59,110521.80
15.11.2020,tgebase,211.16,70198.80
16.11.2020,tgebase,231.48,87521.00
17.11.2020,tgebase,252.47,85355.90
18.11.2020,tgebase,242.70,85543.40
19.11.2020,tgebase,209.43,97440.60
20.11.2020,tgebase,223.58,92119.30
21.11.2020,tgebase,219.92,96317.80
22.11.2020,tgebase,154.60,93667.40
23.11.2020,tgebase,212.38,76547.20
24.11.2020,tgebase,244.47,79548.00
25.11.2020,tgebase,274.11,89833.70
26.11.2020,tgebase,274.90,77226.20
27.11.2020,tgebase,288.29,90343.80
28.11.2020,tgebase,260.58,122965.70
29.11.2020,tgebase,225.34,93120.80
30.11.2020,tgebase,293.43,89909.70
01.12.2020,tgebase,289.00,83310.70
02.12.2020,tgebase,309.62,97543.90
03.12.2020,tgebase,277.48,98414.70
04.12.2020,tgebase,269.30,84968.30
05.12.2020,tgebase,216.00,90777.70
06.12.2020,tgebase,195.08,101270.70
07.12.2020,tgebase,239.52,89855.50
08.12.2020,tgebase,294.44,85823.90
09.12.2020,tgebase,299.79,96700.90
10.12.2020,tgebase,314.21,110580.20
11.12.2020,tgebase,294.06,118991.50
12.12.2020,tgebase,277.17,119975.30
13.12.2020,tgebase,255.65,100910.70
14.12.2020,tgebase,332.15,104963.30
15.12.2020,tgebase,303.28,99531.00
16.12.2020,tgebase,333.37,124014.70
17.12.2020,tgebase,305.38,114084.00
18.12.2020,tgebase,307.50,108198.60
19.12.2020,tgebase,275.13,100557.60
20.12.2020,tgebase,224.88,84763.30
21.12.2020,tgebase,279.04,83226.30
22.12.2020,tgebase,240.65,79852.00
23.12.2020,tgebase,267.54,98282.70
24.12.2020,tgebase,158.89,106849.30
25.12.2020,tgebase,175.63,118003.70
26.12.2020,tgebase,175.67,96962.50
27.12.2020,tgebase,138.24,100311.90
28.12.2020,tgebase,188.57,104767.30
29.12.2020,tgebase,211.81,96638.60
30.12.2020,tgebase,225.02,98253.10
31.12.2020,tgebase,235.17,74052.10
01.01.2021,tgebase,187.82,82128.00
02.01.2021,tgebase,235.03,88071.80
03.01.2021,tgebase,183.23,75477.10
04.01.2021,tgebase,240.10,91164.90
05.01.2021,tgebase,248.44,75846.60
06.01.2021,tgebase,230.04,89810.60
07.01.2021,tgebase,291.28,99071.80
08.01.2021,tgebase,282.12,96961.70
09.01.2021,tgebase,268.00,113993.60
10.01.2021,tgebase,227.00,84316.20
11.01.2021,tgebase,249.13,89592.70
12.01.2021,tgebase,238.82,94210.40
13.01.2021,tgebase,254.50,93445.60
14.01.2021,tgebase,286.60,111337.70
15.01.2021,tgebase,300.46,107657.00
16.01.2021,tgebase,259.02,101324.00
17.01.2021,tgebase,251.42,96097.60
18.01.2021,tgebase,284.41,109348.30
19.01.2021,tgebase,265.38,93638.10
20.01.2021,tgebase,257.28,90832.10
21.01.2021,tgebase,251.42,90744.60
22.01.2021,tgebase,247.90,93341.80
23.01.2021,tgebase,245.73,100975.80
24.01.2021,tgebase,239.53,85302.80
25.01.2021,tgebase,291.62,93259.00
26.01.2021,tgebase,269.25,83350.40
27.01.2021,tgebase,271.18,100486.90
28.01.2021,tgebase,258.31,96787.30
29.01.2021,tgebase,258.20,111616.40
30.01.2021,tgebase,250.05,110420.40
31.01.2021,tgebase,213.21,80370.10
01.02.2021,tgebase,268.41,99334.00
02.02.2021,tgebase,261.93,110400.20
03.02.2021,tgebase,255.29,109630.90
04.02.2021,tgebase,251.45,111762.20
05.02.2021,tgebase,264.99,123091.40
06.02.2021,tgebase,251.18,114218.20
07.02.2021,tgebase,186.98,96838.70
08.02.2021,tgebase,241.85,100888.90
09.02.2021,tgebase,301.32,119491.40
10.02.2021,tgebase,324.86,143815.90
11.02.2021,tgebase,323.42,120576.30
12.02.2021,tgebase,308.77,121441.80
13.02.2021,tgebase,255.06,100961.40
14.02.2021,tgebase,214.07,87258.80
15.02.2021,tgebase,291.16,99552.30
16.02.2021,tgebase,300.65,108275.20
17.02.2021,tgebase,293.09,110393.00
18.02.2021,tgebase,298.80,111726.20
19.02.2021,tgebase,279.80,102984.10
20.02.2021,tgebase,276.31,118162.80
21.02.2021,tgebase,220.10,90916.60
22.02.2021,tgebase,288.35,105122.20
23.02.2021,tgebase,272.88,114519.50
24.02.2021,tgebase,248.99,100226.60
25.02.2021,tgebase,241.25,97474.00
26.02.2021,tgebase,239.89,102027.80
27.02.2021,tgebase,249.75,108714.60
28.02.2021,tgebase,216.87,82910.20
01.03.2021,tgebase,275.81,102673.90
02.03.2021,tgebase,282.30,100930.60
03.03.2021,tgebase,285.25,112458.40
04.03.2021,tgebase,278.36,100852.90
05.03.2021,tgebase,287.56,108037.00
06.03.2021,tgebase,242.82,97713.00
07.03.2021,tgebase,205.51,98163.40
08.03.2021,tgebase,294.18,98508.20
09.03.2021,tgebase,313.95,132016.90
10.03.2021,tgebase,305.88,124369.60
11.03.2021,tgebase,232.92,85442.70
12.03.2021,tgebase,222.65,88515.90
13.03.2021,tgebase,213.13,99912.80
14.03.2021,tgebase,201.11,113255.70
15.03.2021,tgebase,304.37,90348.10
16.03.2021,tgebase,310.36,105842.70
17.03.2021,tgebase,307.67,91370.50
18.03.2021,tgebase,308.90,99282.40
19.03.2021,tgebase,292.65,90567.20
20.03.2021,tgebase,287.13,97746.00
21.03.2021,tgebase,220.44,93596.40
22.03.2021,tgebase,296.89,85881.70
23.03.2021,tgebase,311.20,88990.20
24.03.2021,tgebase,313.67,99498.90
25.03.2021,tgebase,303.96,88836.30
26.03.2021,tgebase,290.29,85501.70
27.03.2021,tgebase,237.77,73124.50
28.03.2021,tgebase,204.79,64199.60
29.03.2021,tgebase,274.10,82603.10
30.03.2021,tgebase,270.40,78133.30
31.03.2021,tgebase,279.06,84549.20
01.04.2021,tgebase,266.57,90415.00
02.04.2021,tgebase,243.49,93840.70
03.04.2021,tgebase,230.22,78104.40
04.04.2021,tgebase,215.60,96520.60
05.04.2021,tgebase,133.94,116976.60
06.04.2021,tgebase,219.49,87419.90
07.04.2021,tgebase,270.45,70132.90
08.04.2021,tgebase,282.47,83373.40
09.04.2021,tgebase,273.36,85677.80
10.04.2021,tgebase,272.71,95513.90
11.04.2021,tgebase,235.28,69869.30
12.04.2021,tgebase,280.38,86094.10
13.04.2021,tgebase,295.42,90107.10
14.04.2021,tgebase,302.54,95904.70
15.04.2021,tgebase,295.96,96923.00
16.04.2021,tgebase,301.75,97151.00
17.04.2021,tgebase,284.21,107581.50
18.04.2021,tgebase,272.14,89167.30
19.04.2021,tgebase,310.45,99948.20
20.04.2021,tgebase,317.63,101633.30
21.04.2021,tgebase,301.05,90610.60
22.04.2021,tgebase,275.48,104520.50
23.04.2021,tgebase,277.34,88270.40
24.04.2021,tgebase,273.82,93982.00
25.04.2021,tgebase,246.79,75655.10
26.04.2021,tgebase,304.38,89707.40
27.04.2021,tgebase,310.85,95821.00
28.04.2021,tgebase,303.54,89076.60
29.04.2021,tgebase,303.61,84093.30
30.04.2021,tgebase,307.50,89203.00
01.05.2021,tgebase,276.74,78932.50
02.05.2021,tgebase,244.24,78827.00
03.05.2021,tgebase,267.84,89015.50
04.05.2021,tgebase,256.78,88276.40
05.05.2021,tgebase,248.31,87503.10
06.05.2021,tgebase,283.17,91538.40
07.05.2021,tgebase,322.42,88175.10
08.05.2021,tgebase,283.85,80766.10
09.05.2021,tgebase,220.62,81495.80
10.05.2021,tgebase,280.59,92538.80
11.05.2021,tgebase,318.95,90663.00
12.05.2021,tgebase,318.53,74939.70
13.05.2021,tgebase,313.09,85680.60
14.05.2021,tgebase,333.26,85031.90
15.05.2021,tgebase,329.61,97394.70
16.05.2021,tgebase,294.30,68987.50
17.05.2021,tgebase,342.88,83112.60
18.05.2021,tgebase,341.85,81145.10
19.05.2021,tgebase,344.10,80092.10
20.05.2021,tgebase,321.40,84078.80
21.05.2021,tgebase,283.97,95320.70
22.05.2021,tgebase,270.03,86073.50
23.05.2021,tgebase,249.55,68940.20
24.05.2021,tgebase,296.22,73819.40
25.05.2021,tgebase,304.31,68150.70
26.05.2021,tgebase,310.10,73142.90
27.05.2021,tgebase,332.22,73519.60
28.05.2021,tgebase,340.11,84789.10
29.05.2021,tgebase,285.95,79308.70
30.05.2021,tgebase,259.80,86322.30
31.05.2021,tgebase,326.50,85251.50
01.06.2021,tgebase,340.39,80271.60
02.06.2021,tgebase,325.82,74762.70
03.06.2021,tgebase,276.20,75863.80
04.06.2021,tgebase,318.04,72275.50
05.06.2021,tgebase,291.33,70546.20
06.06.2021,tgebase,262.99,74510.30
07.06.2021,tgebase,339.30,63376.30
08.06.2021,tgebase,344.46,65171.30
09.06.2021,tgebase,342.33,73883.30
10.06.2021,tgebase,343.70,75193.00
11.06.2021,tgebase,344.52,79979.10
12.06.2021,tgebase,276.25,70926.30
13.06.2021,tgebase,218.73,97375.10
14.06.2021,tgebase,343.38,73856.90
15.06.2021,tgebase,377.87,83938.70
16.06.2021,tgebase,379.73,90496.20
17.06.2021,tgebase,367.90,96449.30
18.06.2021,tgebase,363.15,94608.70
19.06.2021,tgebase,338.48,101958.60
20.06.2021,tgebase,291.92,81044.90
21.06.2021,tgebase,361.34,89903.30
